Sampling Date;Day;Month;Year;Season;Operator;Block;CO2_trtmt;Ring;Collar;Month_Ring;Month_Collar;SampleTrackerNo;Av_SoilTemp;Av_SoilMoisture;Av_AirTemp;TFUcorr_Final_CH4_flux;TFUcorr_Final_CO2_flux;TFUcorr_Final_N2O_flux;Final_CH4_MDF;Final_CO2_MDF;Final_N2O_MDF;logFinal_CH4_flux;logFinal_CO2_flux;logFinal_N2O_flux
1-Dec-15;1;Dec;2015;Spring;Jasmine;2;Elevated;4;4.4;Dec R4;Dec 4.4;13136;21.3;10.8;27.1;3.615;196.3;-0.509;10.22;4.041;4.189;0.558;2.293;0.294
1-Dec-15;1;Dec;2015;Spring;Jasmine;2;Elevated;4;4.5;Dec R4;Dec 4.5;13137;21.1;12;25.6;-17.735;172.167;6.901;10.206;4.035;4.183;-1.249;2.236;0.839
1-Dec-15;1;Dec;2015;Spring;Jasmine;2;Elevated;4;4.6;Dec R4;Dec 4.6;13138;21.2;11.2;23.6;-15.349;211.002;20.613;10.768;4.258;4.414;-1.186;2.324;1.314
1-Dec-15;1;Dec;2015;Spring;Jasmine;2;Elevated;4;4.7;Dec R4;Dec 4.7;13139;20.9;6;24.8;-12.562;179.561;9.431;9.635;3.81;3.949;-1.099;2.254;0.975
1-Dec-15;1;Dec;2015;Spring;Loic;3;Elevated;5;5;Dec R5;Dec 5.0;13140;20.9;18.8;28.9;-25.488;129.791;-1.19;9.519;3.764;3.902;-1.406;2.113;-0.076
1-Dec-15;1;Dec;2015;Spring;Loic;3;Elevated;5;5.1;Dec R5;Dec 5.1;13141;21.1;18.8;29;-28.422;161.204;*;9.734;3.849;13.771;-1.454;2.207;#VALUE!
1-Dec-15;1;Dec;2015;Spring;Loic;3;Elevated;5;5.2;Dec R5;Dec 5.2;13142;21.4;18.8;29.3;-35.05;160.754;1.752;9.943;3.932;4.076;-1.545;2.206;0.244
1-Dec-15;1;Dec;2015;Spring;Loic;3;Elevated;5;5.3;Dec R5;Dec 5.3;13143;21.2;18.8;27.3;-26.504;101.167;3.901;10.135;4.007;4.154;-1.423;2.005;0.591
1-Dec-15;1;Dec;2015;Spring;Loic;3;Elevated;5;5.4;Dec R5;Dec 5.4;13144;21.8;18.8;30.7;12.937;185.642;8.78;10.081;3.986;4.132;1.112;2.269;0.943
1-Dec-15;1;Dec;2015;Spring;Loic;3;Elevated;5;5.5;Dec R5;Dec 5.5;13145;21.3;18.8;29.7;-41.338;195.716;0.224;9.586;3.79;3.929;-1.616;2.292;-0.649
1-Dec-15;1;Dec;2015;Spring;Loic;3;Elevated;5;5.6;Dec R5;Dec 5.6;13146;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
1-Dec-15;1;Dec;2015;Spring;Chris;3;Ambient;6;6.1;Dec R6;Dec 6.1;13147;21.2;10.6;26.2;-41.851;195.596;14.234;10.267;4.06;4.208;-1.622;2.291;1.153
1-Dec-15;1;Dec;2015;Spring;Chris;3;Ambient;6;6.2;Dec R6;Dec 6.2;13148;21;8.1;26;-23.32;205.664;6.236;10.147;4.012;4.159;-1.368;2.313;0.795
1-Dec-15;1;Dec;2015;Spring;Chris;3;Ambient;6;6.3;Dec R6;Dec 6.3;13149;21.1;12.1;25.7;-24.355;178.404;14.036;9.842;3.891;4.034;-1.387;2.251;1.147
1-Dec-15;1;Dec;2015;Spring;Chris;3;Ambient;6;6.4;Dec R6;Dec 6.4;13150;20.4;11.3;24.7;-21.762;152.704;8.591;10.395;4.11;4.261;-1.338;2.184;0.934
1-Dec-15;1;Dec;2015;Spring;Chris;3;Ambient;6;6.5;Dec R6;Dec 6.5;13151;21;12.9;24.7;-29.189;193.705;50.576;10.585;4.185;4.339;-1.465;2.287;1.704
1-Dec-15;1;Dec;2015;Spring;Chris;3;Ambient;6;6.6;Dec R6;Dec 6.6;13152;21.1;12.8;24.5;-22.481;216.786;3.136;10.055;3.976;4.122;-1.352;2.336;0.496
1-Dec-15;1;Dec;2015;Spring;Chris;3;Ambient;6;6.7;Dec R6;Dec 6.7;13153;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
16-janv-13;13;Jan;2016;Summer;Jasmine;1;Elevated;1;1;Jan R1;Jan 1.0;13325;22.6;19.3;26.6;8.647;155.424;11.744;10.266;4.059;4.208;0.937;2.192;1.07
16-janv-13;13;Jan;2016;Summer;Jasmine;1;Elevated;1;1.1;Jan R1;Jan 1.1;13326;22.9;19.6;29.1;12.475;200.543;59.817;9.792;3.872;4.014;1.096;2.302;1.777
16-janv-13;13;Jan;2016;Summer;Jasmine;1;Elevated;1;1.2;Jan R1;Jan 1.2;13327;22.4;22;26.2;26.481;195.465;36.972;9.603;3.797;3.936;1.423;2.291;1.568
16-janv-13;13;Jan;2016;Summer;Jasmine;1;Elevated;1;1.4;Jan R1;Jan 1.4;13328;22.4;19.6;28;-5.849;256.992;28.288;10.126;4.004;4.151;-0.767;2.41;1.452
16-janv-13;13;Jan;2016;Summer;Jasmine;1;Elevated;1;1.5;Jan R1;Jan 1.5;13329;22.5;22.2;27.7;-9.637;188.822;40.199;10.213;4.038;4.186;-0.984;2.276;1.604
16-janv-13;13;Jan;2016;Summer;Jasmine;1;Elevated;1;1.6;Jan R1;Jan 1.6;13330;22.5;19.7;31.3;-12.747;202.292;13.687;10.618;4.198;4.352;-1.105;2.306;1.136
16-janv-13;13;Jan;2016;Summer;Jasmine;1;Elevated;1;1.7;Jan R1;Jan 1.7;13331;23;20.9;28.4;-4.657;165.353;51.207;10.003;3.955;4.1;-0.668;2.218;1.709
16-janv-13;13;Jan;2016;Summer;Chris;1;Ambient;2;2;Jan R2;Jan 2.0;13332;22.2;19.2;23.7;-5.625;195.544;10.081;10.414;4.118;4.269;-0.75;2.291;1.003
16-janv-13;13;Jan;2016;Summer;Chris;1;Ambient;2;2.1;Jan R2;Jan 2.1;13333;22.1;19.3;24.4;-13.003;220.705;122.236;10.282;4.065;4.214;-1.114;2.344;2.087
16-janv-13;13;Jan;2016;Summer;Chris;1;Ambient;2;2.2;Jan R2;Jan 2.2;13334;22.2;21.4;25;-3.729;143.983;84.61;9.455;3.738;3.875;-0.572;2.158;1.927
16-janv-13;13;Jan;2016;Summer;Chris;1;Ambient;2;2.3;Jan R2;Jan 2.3;13335;22.2;20.6;25.4;-8.217;229.154;96.962;10.418;4.119;14.74;-0.915;2.36;1.987
16-janv-13;13;Jan;2016;Summer;Chris;1;Ambient;2;2.5;Jan R2;Jan 2.5;13336;22;18.3;24.9;*;202.429;8.248;10.484;4.146;4.298;#VALUE!;2.306;0.916
16-janv-13;13;Jan;2016;Summer;Chris;1;Ambient;2;2.6;Jan R2;Jan 2.6;13337;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
16-janv-13;13;Jan;2016;Summer;Chris;1;Ambient;2;2.7;Jan R2;Jan 2.7;13338;22.1;23.9;22.2;-11.406;242.102;163.717;10.438;4.127;4.278;-1.057;2.384;2.214
16-janv-13;13;Jan;2016;Summer;Loic;2;Ambient;3;3;Jan R3;Jan 3.0;13339;22.6;27.9;25.6;52.882;179.298;36.639;9.953;3.936;4.08;1.723;2.254;1.564
16-janv-13;13;Jan;2016;Summer;Loic;2;Ambient;3;3.1;Jan R3;Jan 3.1;13340;22.6;25.3;24.5;-21.145;175.012;25.924;9.818;3.882;4.024;-1.325;2.243;1.414
16-janv-13;13;Jan;2016;Summer;Loic;2;Ambient;3;3.2;Jan R3;Jan 3.2;13341;22.7;26.9;23.9;-4.4;213.955;78.674;10.346;4.091;14.637;-0.643;2.33;1.896
16-janv-13;13;Jan;2016;Summer;Loic;2;Ambient;3;3.4;Jan R3;Jan 3.4;13342;22.3;26.7;25.5;-8.122;189.639;38.222;10.163;4.018;4.166;-0.91;2.278;1.582
16-janv-13;13;Jan;2016;Summer;Loic;2;Ambient;3;3.5;Jan R3;Jan 3.5;13343;22.7;24.8;26.4;7.684;213.61;23.149;10.054;3.975;4.121;0.886;2.33;1.365
16-janv-13;13;Jan;2016;Summer;Loic;2;Ambient;3;3.6;Jan R3;Jan 3.6;13344;22.5;27.9;26;-6.604;211.039;73.964;10.004;3.956;4.101;-0.82;2.324;1.869
16-janv-13;13;Jan;2016;Summer;Loic;2;Ambient;3;3.7;Jan R3;Jan 3.7;13345;22.7;27.6;24.5;27.364;246.695;74.524;9.849;3.894;4.037;1.437;2.392;1.872
16-janv-13;13;Jan;2016;Summer;Chris;2;Elevated;4;4;Jan R4;Jan 4.0;13346;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
16-janv-13;13;Jan;2016;Summer;Chris;2;Elevated;4;4.1;Jan R4;Jan 4.1;13347;22.6;24.1;26.7;-4.195;214.593;60.262;10.657;4.214;15.077;-0.623;2.332;1.78
16-janv-13;13;Jan;2016;Summer;Chris;2;Elevated;4;4.3;Jan R4;Jan 4.3;13348;22.3;17.6;27.4;-4.689;237.007;24.017;9.583;3.789;3.928;-0.671;2.375;1.381
16-janv-13;13;Jan;2016;Summer;Chris;2;Elevated;4;4.4;Jan R4;Jan 4.4;13349;22.5;20.2;22.2;-8.428;257.746;21.772;10.39;4.108;4.259;-0.926;2.411;1.338
16-janv-13;13;Jan;2016;Summer;Chris;2;Elevated;4;4.5;Jan R4;Jan 4.5;13350;22.4;23.3;27.8;-3.763;223.197;65.11;10.132;4.006;4.153;-0.576;2.349;1.814
16-janv-13;13;Jan;2016;Summer;Chris;2;Elevated;4;4.6;Jan R4;Jan 4.6;13351;22.7;22;27.5;-5.808;315.876;35.246;10.629;4.203;4.357;-0.764;2.5;1.547
16-janv-13;13;Jan;2016;Summer;Chris;2;Elevated;4;4.7;Jan R4;Jan 4.7;13352;22.2;20.5;27.3;*;172.71;31.032;9.554;3.778;3.916;#VALUE!;2.237;1.492
16-janv-13;13;Jan;2016;Summer;Loic;3;Elevated;5;5;Jan R5;Jan 5.0;13353;22;30;26.8;-13.264;188.586;12.419;9.586;3.79;3.929;-1.123;2.276;1.094
16-janv-13;13;Jan;2016;Summer;Loic;3;Elevated;5;5.1;Jan R5;Jan 5.1;13354;22.1;28.2;27.1;-17.531;285.508;18.595;9.794;3.873;4.015;-1.244;2.456;1.269
16-janv-13;13;Jan;2016;Summer;Loic;3;Elevated;5;5.2;Jan R5;Jan 5.2;13355;22.2;24.6;26.6;-21.064;231.558;6.319;10.031;3.966;4.112;-1.324;2.365;0.801
16-janv-13;13;Jan;2016;Summer;Loic;3;Elevated;5;5.3;Jan R5;Jan 5.3;13356;22.3;24.7;26.8;-10.226;213.198;11.639;10.152;4.014;4.161;-1.01;2.329;1.066
16-janv-13;13;Jan;2016;Summer;Loic;3;Elevated;5;5.4;Jan R5;Jan 5.4;13357;22.5;29.7;29.3;-15.191;264.09;42.931;10.13;4.006;14.332;-1.182;2.422;1.633
16-janv-13;13;Jan;2016;Summer;Loic;3;Elevated;5;5.5;Jan R5;Jan 5.5;13358;22.2;24;27.6;-20.055;335.961;16.948;9.653;3.817;3.957;-1.302;2.526;1.229
16-janv-13;13;Jan;2016;Summer;Loic;3;Elevated;5;5.6;Jan R5;Jan 5.6;13359;22.2;26.4;26.5;*;176.979;21.256;10.161;4.018;4.165;#VALUE!;2.248;1.327
16-janv-13;13;Jan;2016;Summer;Jasmine;3;Ambient;6;6.1;Jan R6;Jan 6.1;13360;22.4;24.3;25.4;-26.265;283.961;12.048;10.294;4.07;4.22;-1.419;2.453;1.081
16-janv-13;13;Jan;2016;Summer;Jasmine;3;Ambient;6;6.2;Jan R6;Jan 6.2;13361;22.3;27.9;25.9;-11.666;359.272;44.092;10.151;4.014;4.161;-1.067;2.555;1.644
16-janv-13;13;Jan;2016;Summer;Jasmine;3;Ambient;6;6.3;Jan R6;Jan 6.3;13362;22.3;28.8;24.8;-14.49;252.478;54.159;9.871;3.903;13.966;-1.161;2.402;1.734
16-janv-13;13;Jan;2016;Summer;Jasmine;3;Ambient;6;6.4;Jan R6;Jan 6.4;13363;21.9;26.6;23.9;-15.965;267.064;3.55;10.426;4.122;4.274;-1.203;2.427;0.55
16-janv-13;13;Jan;2016;Summer;Jasmine;3;Ambient;6;6.5;Jan R6;Jan 6.5;13364;22.1;28.3;23.9;-13.288;233.389;21.312;10.616;4.198;4.352;-1.123;2.368;1.329
16-janv-13;13;Jan;2016;Summer;Jasmine;3;Ambient;6;6.6;Jan R6;Jan 6.6;13365;22.3;25.9;24.4;-7.684;272.422;47.622;10.059;3.977;4.123;-0.886;2.435;1.678
16-janv-13;13;Jan;2016;Summer;Jasmine;3;Ambient;6;6.7;Jan R6;Jan 6.7;13366;22.4;26.6;25.4;-2.308;243.556;20.294;9.978;3.945;4.09;-0.363;2.387;1.307
18-Feb-16;18;Feb;2016;Summer;Jasmine;1;Elevated;1;1;Feb R1;Feb 1.0;15233;22.1;14.1;24.7;6.713;193.153;-3.115;10.334;4.086;4.236;0.827;2.286;-0.493
18-Feb-16;18;Feb;2016;Summer;Jasmine;1;Elevated;1;1.1;Feb R1;Feb 1.1;15234;22.2;15.5;24.6;13.105;217.395;30.285;9.94;3.93;4.075;1.117;2.337;1.481
18-Feb-16;18;Feb;2016;Summer;Jasmine;1;Elevated;1;1.2;Feb R1;Feb 1.2;15235;21.9;15.6;24.6;46.439;226.335;16.561;9.655;3.818;3.958;1.667;2.355;1.219
18-Feb-16;18;Feb;2016;Summer;Jasmine;1;Elevated;1;1.4;Feb R1;Feb 1.4;15236;21.9;14.9;24.6;-3.849;306.59;14.528;10.24;4.049;4.197;-0.585;2.487;1.162
18-Feb-16;18;Feb;2016;Summer;Jasmine;1;Elevated;1;1.5;Feb R1;Feb 1.5;15237;22.1;18.1;24.6;-6.375;250.349;34.01;10.321;4.081;4.231;-0.805;2.399;1.532
18-Feb-16;18;Feb;2016;Summer;Jasmine;1;Elevated;1;1.6;Feb R1;Feb 1.6;15238;22;13.8;24.6;11.611;274.829;6.881;10.857;4.293;4.45;1.065;2.439;0.838
18-Feb-16;18;Feb;2016;Summer;Jasmine;1;Elevated;1;1.7;Feb R1;Feb 1.7;15239;22.2;14.2;24.6;-8.799;203.855;7.822;10.13;4.006;4.153;-0.944;2.309;0.893
18-Feb-16;18;Feb;2016;Summer;Chris;1;Ambient;2;2;Feb R2;Feb 2.0;15240;22;16.2;24.6;-25.155;183.46;14.847;10.384;4.106;4.256;-1.401;2.264;1.172
18-Feb-16;18;Feb;2016;Summer;Chris;1;Ambient;2;2.1;Feb R2;Feb 2.1;15241;21.7;17.7;24.6;2.653;288.687;50.921;10.272;4.062;4.211;0.424;2.46;1.707
18-Feb-16;18;Feb;2016;Summer;Chris;1;Ambient;2;2.2;Feb R2;Feb 2.2;15242;22.2;19;24.2;-2.959;184.557;21.66;9.48;3.748;3.886;-0.471;2.266;1.336
18-Feb-16;18;Feb;2016;Summer;Chris;1;Ambient;2;2.3;Feb R2;Feb 2.3;15243;22.2;18.8;24.6;-5.065;299.204;35.966;10.446;4.13;4.282;-0.705;2.476;1.556
18-Feb-16;18;Feb;2016;Summer;Chris;1;Ambient;2;2.5;Feb R2;Feb 2.5;15244;21.6;14.5;24.1;-3.374;195.304;44.555;10.511;4.156;4.309;-0.528;2.291;1.649
18-Feb-16;18;Feb;2016;Summer;Chris;1;Ambient;2;2.6;Feb R2;Feb 2.6;15245;21.8;16.8;24.6;24.751;219.25;42.716;10.478;4.143;4.295;1.394;2.341;1.631
18-Feb-16;18;Feb;2016;Summer;Chris;1;Ambient;2;2.7;Feb R2;Feb 2.7;15246;22;21.5;24.1;42.555;285.395;*;10.369;4.1;4.25;1.629;2.455;#VALUE!
18-Feb-16;18;Feb;2016;Summer;Yui;2;Ambient;3;3;Feb R3;Feb 3.0;15247;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
18-Feb-16;18;Feb;2016;Summer;Yui;2;Ambient;3;3.1;Feb R3;Feb 3.1;15248;22;22.4;24.6;-5.552;220.431;11.272;9.813;3.88;4.022;-0.744;2.343;1.052
18-Feb-16;18;Feb;2016;Summer;Yui;2;Ambient;3;3.2;Feb R3;Feb 3.2;15249;21.8;20.5;24.6;-9.028;249.074;-0.414;10.32;4.08;4.23;-0.956;2.396;0.383
18-Feb-16;18;Feb;2016;Summer;Yui;2;Ambient;3;3.4;Feb R3;Feb 3.4;15250;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
18-Feb-16;18;Feb;2016;Summer;Yui;2;Ambient;3;3.5;Feb R3;Feb 3.5;15251;22.1;23;24.6;-9.623;215.799;4.084;10.115;3.999;4.146;-0.983;2.334;0.611
18-Feb-16;18;Feb;2016;Summer;Yui;2;Ambient;3;3.6;Feb R3;Feb 3.6;15252;21.9;21.6;24.6;-9.024;238.509;23.366;10.053;3.975;4.121;-0.955;2.378;1.369
18-Feb-16;18;Feb;2016;Summer;Yui;2;Ambient;3;3.7;Feb R3;Feb 3.7;15253;22;24.3;24.6;21.978;294.757;22.729;9.844;3.892;4.035;1.342;2.469;1.357
18-Feb-16;18;Feb;2016;Summer;Chris;2;Elevated;4;4;Feb R4;Feb 4.0;15254;22.3;20.5;24.1;*;227.498;31.204;10.464;4.137;4.289;#VALUE!;2.357;1.494
18-Feb-16;18;Feb;2016;Summer;Chris;2;Elevated;4;4.1;Feb R4;Feb 4.1;15255;22.3;21.5;24.6;2.956;232.608;17.893;10.731;4.243;4.399;0.471;2.367;1.253
18-Feb-16;18;Feb;2016;Summer;Chris;2;Elevated;4;4.3;Feb R4;Feb 4.3;15256;22.2;19.1;24.6;-17.722;227.85;9.239;9.671;3.824;3.964;-1.249;2.358;0.966
18-Feb-16;18;Feb;2016;Summer;Chris;2;Elevated;4;4.4;Feb R4;Feb 4.4;15257;22.2;19.8;24.2;-13.772;327.072;22.349;10.32;4.081;4.23;-1.139;2.515;1.349
18-Feb-16;18;Feb;2016;Summer;Chris;2;Elevated;4;4.5;Feb R4;Feb 4.5;15258;22.4;20.9;24.1;-5.194;259.198;74.645;10.258;4.056;4.205;-0.715;2.414;1.873
18-Feb-16;18;Feb;2016;Summer;Chris;2;Elevated;4;4.6;Feb R4;Feb 4.6;15259;22.4;21.2;24.6;-2.32;346.706;43.258;10.73;4.243;4.398;-0.366;2.54;1.636
18-Feb-16;18;Feb;2016;Summer;Chris;2;Elevated;4;4.7;Feb R4;Feb 4.7;15260;22;17.9;24.6;-10.433;202.529;23.298;9.639;3.811;3.951;-1.018;2.306;1.367
18-Feb-16;18;Feb;2016;Summer;Yui;3;Elevated;5;5;Feb R5;Feb 5.0;15261;21.4;25.5;24.6;-9.516;243.128;18.719;9.654;3.817;3.957;-0.978;2.386;1.272
18-Feb-16;18;Feb;2016;Summer;Yui;3;Elevated;5;5.1;Feb R5;Feb 5.1;15262;21.6;22.8;24.6;-12.417;236.879;6.933;9.876;3.905;4.048;-1.094;2.375;0.841
18-Feb-16;18;Feb;2016;Summer;Yui;3;Elevated;5;5.2;Feb R5;Feb 5.2;15263;21.5;21.1;24.6;-23.115;263.547;1.564;10.1;3.994;4.14;-1.364;2.421;0.194
18-Feb-16;18;Feb;2016;Summer;Yui;3;Elevated;5;5.3;Feb R5;Feb 5.3;15264;21.7;21.1;24.6;-11.562;244.938;7.548;10.225;4.043;4.191;-1.063;2.389;0.878
18-Feb-16;18;Feb;2016;Summer;Yui;3;Elevated;5;5.4;Feb R5;Feb 5.4;15265;22;25.4;24.6;-0.354;265.171;1.401;10.288;4.068;4.217;0.451;2.424;0.147
18-Feb-16;18;Feb;2016;Summer;Yui;3;Elevated;5;5.5;Feb R5;Feb 5.5;15266;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
18-Feb-16;18;Feb;2016;Summer;Yui;3;Elevated;5;5.6;Feb R5;Feb 5.6;15267;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
18-Feb-16;18;Feb;2016;Summer;Jasmine;3;Ambient;6;6.1;Feb R6;Feb 6.1;15268;21.6;11.3;24.6;-29.802;344.979;8.846;10.319;4.08;4.23;-1.474;2.538;0.947
18-Feb-16;18;Feb;2016;Summer;Jasmine;3;Ambient;6;6.2;Feb R6;Feb 6.2;15269;21.7;17.6;24.6;-20.15;393.251;15.343;10.193;4.031;4.178;-1.304;2.595;1.186
18-Feb-16;18;Feb;2016;Summer;Jasmine;3;Ambient;6;6.3;Feb R6;Feb 6.3;15270;21.9;20.5;24.6;-17.663;311.646;22.561;9.876;3.905;4.048;-1.247;2.494;1.353
18-Feb-16;18;Feb;2016;Summer;Jasmine;3;Ambient;6;6.4;Feb R6;Feb 6.4;15271;21.1;14.7;24.6;-25.939;234.609;6.195;10.399;4.112;4.263;-1.414;2.37;0.792
18-Feb-16;18;Feb;2016;Summer;Jasmine;3;Ambient;6;6.5;Feb R6;Feb 6.5;15272;21.4;19.1;24.6;-21.015;245.074;-0.269;10.589;4.187;4.341;-1.323;2.389;0.57
18-Feb-16;18;Feb;2016;Summer;Jasmine;3;Ambient;6;6.6;Feb R6;Feb 6.6;15273;21.5;20.9;24.6;-1.16;278.802;36.714;10.051;3.974;4.12;-0.064;2.445;1.565
18-Feb-16;18;Feb;2016;Summer;Jasmine;3;Ambient;6;6.7;Feb R6;Feb 6.7;15274;21.4;17.8;24.7;-19.977;265.176;13.427;10.001;3.955;4.1;-1.301;2.424;1.128
16-mars-14;14;Mar;2016;Summer;Chris;1;Elevated;1;1;Mar R1;Mar 1.0;15470;23.3;2.7;24.6;-18.433;130.409;-3.377;10.335;4.086;4.236;-1.266;2.115;-0.529
16-mars-14;14;Mar;2016;Summer;Chris;1;Elevated;1;1.1;Mar R1;Mar 1.1;15471;23.3;1.6;24.7;-25.33;161.25;7.071;9.938;3.93;4.074;-1.404;2.208;0.849
16-mars-14;14;Mar;2016;Summer;Chris;1;Elevated;1;1.2;Mar R1;Mar 1.2;15472;23.1;3.2;24.3;-14.036;176.135;5.386;9.667;3.822;3.963;-1.147;2.246;0.731
16-mars-14;14;Mar;2016;Summer;Chris;1;Elevated;1;1.4;Mar R1;Mar 1.4;15473;22.9;2.7;24;-15.571;156.233;10.49;10.262;4.058;4.206;-1.192;2.194;1.021
16-mars-14;14;Mar;2016;Summer;Chris;1;Elevated;1;1.5;Mar R1;Mar 1.5;15474;23.1;3.6;24.7;-35.249;154.938;2.766;10.316;4.079;4.229;-1.547;2.19;0.442
16-mars-14;14;Mar;2016;Summer;Chris;1;Elevated;1;1.6;Mar R1;Mar 1.6;15475;23;1.8;24.5;-21.853;157.306;8.019;10.863;4.295;4.453;-1.34;2.197;0.904
16-mars-14;14;Mar;2016;Summer;Chris;1;Elevated;1;1.7;Mar R1;Mar 1.7;15476;23.2;2.9;24.4;-13.62;147.731;8.507;10.139;4.009;4.156;-1.134;2.169;0.93
16-mars-14;14;Mar;2016;Summer;Jasmine;1;Ambient;2;2;Mar R2;Mar 2.0;15477;23;2.6;23.4;-25.454;134.057;17.261;10.425;4.122;4.273;-1.406;2.127;1.237
16-mars-14;14;Mar;2016;Summer;Jasmine;1;Ambient;2;2.1;Mar R2;Mar 2.1;15478;23.1;2.8;23.5;-11.654;194.15;13.17;10.31;4.077;4.226;-1.066;2.288;1.12
16-mars-14;14;Mar;2016;Summer;Jasmine;1;Ambient;2;2.2;Mar R2;Mar 2.2;15479;23.1;3.5;23.9;-11.747;129.35;43.224;9.49;3.752;13.426;-1.07;2.112;1.636
16-mars-14;14;Mar;2016;Summer;Jasmine;1;Ambient;2;2.3;Mar R2;Mar 2.3;15480;23.3;2.8;24.5;-16.091;173.688;24.775;10.45;4.132;4.284;-1.207;2.24;1.394
16-mars-14;14;Mar;2016;Summer;Jasmine;1;Ambient;2;2.5;Mar R2;Mar 2.5;15481;22.9;1.5;23.9;-19.943;182.571;16.328;10.518;4.159;4.311;-1.3;2.261;1.213
16-mars-14;14;Mar;2016;Summer;Jasmine;1;Ambient;2;2.6;Mar R2;Mar 2.6;15482;23.1;3.4;23.8;-14.754;120.922;11.981;10.506;4.154;4.306;-1.169;2.083;1.078
16-mars-14;14;Mar;2016;Summer;Jasmine;1;Ambient;2;2.7;Mar R2;Mar 2.7;15483;23.5;4.3;24.5;-9.478;255.261;29.901;10.356;4.095;4.245;-0.977;2.407;1.476
16-mars-14;14;Mar;2016;Summer;Loic;2;Ambient;3;3;Mar R3;Mar 3.0;15484;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
16-mars-14;14;Mar;2016;Summer;Loic;2;Ambient;3;3.1;Mar R3;Mar 3.1;15485;23.3;11.8;24.1;-21.662;255.479;5.61;9.83;3.887;4.029;-1.336;2.407;0.749
16-mars-14;14;Mar;2016;Summer;Loic;2;Ambient;3;3.2;Mar R3;Mar 3.2;15486;23.3;10.8;24;-35.332;282.758;*;10.341;4.089;4.239;-1.548;2.451;#VALUE!
16-mars-14;14;Mar;2016;Summer;Loic;2;Ambient;3;3.4;Mar R3;Mar 3.4;15487;23.1;12.8;23.9;-30.038;283.777;5.705;10.219;4.041;4.189;-1.478;2.453;0.756
16-mars-14;14;Mar;2016;Summer;Loic;2;Ambient;3;3.5;Mar R3;Mar 3.5;15488;23.2;13.3;24;-18.464;257.334;0.655;10.134;4.007;4.154;-1.266;2.41;-0.184
16-mars-14;14;Mar;2016;Summer;Loic;2;Ambient;3;3.6;Mar R3;Mar 3.6;15489;23.2;11.6;24.3;-23.033;284.679;9.045;10.063;3.979;4.125;-1.362;2.454;0.956
16-mars-14;14;Mar;2016;Summer;Loic;2;Ambient;3;3.7;Mar R3;Mar 3.7;15490;23.4;13.9;24.4;*;375.607;2.645;9.853;3.896;4.039;#VALUE!;2.575;0.422
16-mars-14;14;Mar;2016;Summer;Jasmine;2;Elevated;4;4;Mar R4;Mar 4.0;15491;23.4;12;26.1;15.674;273.802;12.383;10.393;4.11;4.26;1.195;2.437;1.093
16-mars-14;14;Mar;2016;Summer;Jasmine;2;Elevated;4;4.1;Mar R4;Mar 4.1;15492;23.8;12.7;26.2;-7.127;313.119;10.037;10.674;4.22;4.375;-0.853;2.496;1.002
16-mars-14;14;Mar;2016;Summer;Jasmine;2;Elevated;4;4.3;Mar R4;Mar 4.3;15493;23.4;11.2;26.2;-9.636;266.248;9.923;9.62;3.804;3.943;-0.984;2.425;0.997
16-mars-14;14;Mar;2016;Summer;Jasmine;2;Elevated;4;4.4;Mar R4;Mar 4.4;15494;23.7;12;26.7;-16.962;344.786;11.224;10.231;4.045;4.194;-1.229;2.538;1.05
16-mars-14;14;Mar;2016;Summer;Jasmine;2;Elevated;4;4.5;Mar R4;Mar 4.5;15495;23.6;14.4;27;25.688;332.585;35.952;10.158;4.017;4.164;1.41;2.522;1.556
16-mars-14;14;Mar;2016;Summer;Jasmine;2;Elevated;4;4.6;Mar R4;Mar 4.6;15496;23.6;12.7;26;-21.775;238.256;17.099;10.683;4.224;4.379;-1.338;2.377;1.233
16-mars-14;14;Mar;2016;Summer;Jasmine;2;Elevated;4;4.7;Mar R4;Mar 4.7;15497;23.3;6.7;27.1;-34.931;185.396;2.93;9.561;3.78;3.919;-1.543;2.268;0.467
16-mars-14;14;Mar;2016;Summer;Chris;3;Elevated;5;5;Mar R5;Mar 5.0;15498;22.8;18.1;26.4;-14.831;247.834;7.123;9.599;3.795;3.935;-1.171;2.394;0.853
16-mars-14;14;Mar;2016;Summer;Chris;3;Elevated;5;5.1;Mar R5;Mar 5.1;15499;22.9;14.9;26.1;-25.952;230.725;9.555;9.827;3.886;4.028;-1.414;2.363;0.98
16-mars-14;14;Mar;2016;Summer;Chris;3;Elevated;5;5.2;Mar R5;Mar 5.2;15500;23;12.4;26.5;-31.978;316.463;1.422;10.036;3.968;4.114;-1.505;2.5;0.153
